lambda,x,density
-6.0,-7.5995995995996,1.945816787045801e-13
-6.0,-7.583583583583583,2.1931287065472224e-13
-6.0,-7.5675675675675675,2.471244625822353e-13
-6.0,-7.551551551551552,2.7839203400868435e-13
-6.0,-7.535535535535535,3.135359336235003e-13
-6.0,-7.51951951951952,3.5302648894867507e-13
-6.0,-7.503503503503503,3.9738980684162733e-13
-6.0,-7.4874874874874875,4.472142300151854e-13
-6.0,-7.471471471471472,5.031575217315917e-13
-6.0,-7.455455455455455,5.65954858528134e-13
-6.0,-7.43943943943944,6.364277193280566e-13
-6.0,-7.423423423423423,7.154937686607405e-13
-6.0,-7.407407407407407,8.041778420464247e-13
-6.0,-7.391391391391391,9.036241529884381e-13
-6.0,-7.375375375375375,1.0151098535631441e-12
-6.0,-7.35935935935936,1.1400600944195318e-12
-6.0,-7.343343343343343,1.2800647452199781e-12
-6.0,-7.327327327327327,1.4368969533081553e-12
-6.0,-7.311311311311311,1.6125337368281633e-12
-6.0,-7.295295295295295,1.809178828802553e-12
-6.0,-7.2792792792792795,2.0292880109856288e-12
-6.0,-7.263263263263263,2.275597200833836e-12
-6.0,-7.247247247247247,2.5511535818919026e-12
-6.0,-7.231231231231231,2.8593500975107078e-12
-6.0,-7.215215215215215,3.2039636603441812e-12
-6.0,-7.1991991991991995,3.5891974657933952e-12
-6.0,-7.183183183183183,4.0197278367746315e-12
-6.0,-7.167167167167167,4.50075607021447e-12
-6.0,-7.151151151151151,5.038065802872121e-12
-6.0,-7.135135135135135,5.6380864658468546e-12
-6.0,-7.119119119119119,6.3079634538693636e-12
-6.0,-7.103103103103103,7.055635697657145e-12
-6.0,-7.087087087087087,7.88992139573846e-12
-6.0,-7.071071071071071,8.820612736759893e-12
-6.0,-7.055055055055055,9.858580524976281e-12
-6.0,-7.039039039039039,1.1015889711029074e-11
-6.0,-7.023023023023023,1.2305926927936965e-11
-6.0,-7.007007007007007,1.3743541239217432e-11
-6.0,-6.990990990990991,1.5345199423047745e-11
-6.0,-6.974974974974975,1.7129157244246842e-11
-6.0,-6.958958958958959,1.9115648305594054e-11
-6.0,-6.942942942942943,2.1327092222630202e-11
-6.0,-6.926926926926927,2.378832403276297e-11
-6.0,-6.910910910910911,2.6526846931443394e-11
-6.0,-6.894894894894895,2.957311062672691e-11
-6.0,-6.878878878878879,3.2960817820136267e-11
-6.0,-6.862862862862863,3.6727261557948743e-11
-6.0,-6.846846846846847,4.091369645454191e-11
-6.0,-6.8308308308308305,4.5565747070075735e-11
-6.0,-6.814814814814815,5.0733857030522666e-11
-6.0,-6.798798798798799,5.647378281105017e-11
-6.0,-6.782782782782783,6.284713646627624e-11
-6.0,-6.766766766766767,6.99219819854734e-11
-6.0,-6.7507507507507505,7.777349038008745e-11
-6.0,-6.734734734734735,8.648465907779989e-11
-6.0,-6.718718718718719,9.614710170502157e-11
-6.0,-6.702702702702703,1.0686191489142335e-10
-6.0,-6.686686686686687,1.1874062932959127e-10
-6.0,-6.67067067067067,1.319062529740239e-10
-6.0,-6.654654654654655,1.4649441497064974e-10
-6.0,-6.638638638638639,1.6265461967541981e-10
-6.0,-6.622622622622623,1.8055162095313873e-10
-6.0,-6.606606606606607,2.0036692785080328e-10
-6.0,-6.59059059059059,2.2230045371899355e-10
-6.0,-6.574574574574575,2.465723219162151e-10
-6.0,-6.558558558558559,2.734248423812782e-10
-6.0,-6.5425425425425425,3.0312467460445353e-10
-6.0,-6.526526526526526,3.3596519387712634e-10
-6.0,-6.51051051051051,3.722690791596792e-10
-6.0,-6.494494494494495,4.1239114248721503e-10
-6.0,-6.478478478478479,4.5672142154157744e-10
-6.0,-6.4624624624624625,5.056885588659062e-10
-6.0,-6.446446446446446,5.597634931951755e-10
-6.0,-6.43043043043043,6.194634905343038e-10
-6.0,-6.414414414414415,6.853565449463418e-10
-6.0,-6.398398398398399,7.580661815302017e-10
-6.0,-6.382382382382382,8.382766967840828e-10
-6.0,-6.366366366366366,9.267388744819595e-10
-6.0,-6.35035035035035,1.0242762183521998e-09
-6.0,-6.334334334334335,1.1317917462562405e-09
-6.0,-6.318318318318318,1.2502753942394668e-09
-6.0,-6.302302302302302,1.3808120827851368e-09
-6.0,-6.286286286286286,1.5245905018660613e-09
-6.0,-6.27027027027027,1.682912675978819e-09
-6.0,-6.2542542542542545,1.857204375286511e-09
-6.0,-6.238238238238238,2.049026444310755e-09
-6.0,-6.222222222222222,2.2600871253306072e-09
-6.0,-6.206206206206206,2.4922554597917944e-09
-6.0,-6.19019019019019,2.7475758576336798e-09
-6.0,-6.1741741741741745,3.028283931537506e-09
-6.0,-6.158158158158158,3.336823700717714e-09
-6.0,-6.142142142142142,3.6758662770581876e-09
-6.0,-6.126126126126126,4.048330155171638e-09
-6.0,-6.11011011011011,4.457403237374892e-09
-6.0,-6.094094094094094,4.90656673466817e-09
-6.0,-6.078078078078078,5.399621095626233e-09
-6.0,-6.062062062062062,5.940714126703034e-09
-6.0,-6.046046046046046,6.5343714798684034e-09
-6.0,-6.03003003003003,7.185529696788613e-09
-6.0,-6.014014014014014,7.899572012991072e-09
-6.0,-5.997997997997998,8.682367140672425e-09
-6.0,-5.981981981981982,9.540311265086063e-09
-6.0,-5.965965965965966,1.0480373506844973e-08
-6.0,-5.94994994994995,1.1510145121064624e-08
-6.0,-5.933933933933934,1.2637892724131541e-08
-6.0,-5.917917917917918,1.3872615860082715e-08
-6.0,-5.901901901901902,1.5224109241210674e-08
-6.0,-5.885885885885886,1.6703030021651655e-08
-6.0,-5.86986986986987,1.832097048845518e-08
-6.0,-5.853853853853854,2.0090536582081788e-08
-6.0,-5.837837837837838,2.2025432687513276e-08
-6.0,-5.821821821821822,2.4140553168309898e-08
-6.0,-5.8058058058058055,2.6452081149110387e-08
-6.0,-5.78978978978979,2.8977595087358743e-08
-6.0,-5.773773773773774,3.173618371259146e-08
-6.0,-5.757757757757758,3.474856995153506e-08
-6.0,-5.741741741741741,3.803724449970096e-08
-6.0,-5.7257257257257255,4.162660974524939e-08
-6.0,-5.70970970970971,4.5543134798772434e-08
-6.0,-5.693693693693694,4.981552243347427e-08
-6.0,-5.677677677677678,5.4474888794161436e-08
-6.0,-5.661661661661661,5.9554956790657576e-08
-6.0,-5.645645645645645,6.5092264151907e-08
-6.0,-5.62962962962963,7.112638718129673e-08
-6.0,-5.613613613613614,7.770018132180245e-08
-6.0,-5.597597597597598,8.486003971164478e-08
-6.0,-5.581581581581581,9.265617098741783e-08
-6.0,-5.565565565565565,1.0114289767234651e-07
-6.0,-5.54954954954955,1.1037897657264719e-07
-6.0,-5.533533533533534,1.2042794269513082e-07
-6.0,-5.5175175175175175,1.3135847829444818e-07
-6.0,-5.501501501501501,1.4324480875894965e-07
-6.0,-5.485485485485485,1.5616712715027895e-07
-6.0,-5.46946946946947,1.7021204932379942e-07
-6.0,-5.453453453453454,1.8547310167500241e-07
-6.0,-5.4374374374374375,2.02051243681492e-07
-6.0,-5.421421421421421,2.2005542754118736e-07
-6.0,-5.405405405405405,2.396031973453963e-07
-6.0,-5.38938938938939,2.6082133037061835e-07
-6.0,-5.373373373373374,2.8384652322566697e-07
-6.0,-5.357357357357357,3.0882612575130146e-07
-6.0,-5.341341341341341,3.359189257382429e-07
-6.0,-5.325325325325325,3.652959877066756e-07
-6.0,-5.3093093093093096,3.9714154917630215e-07
-6.0,-5.293293293293294,4.3165397805114555e-07
-6.0,-5.277277277277277,4.6904679494790695e-07
-6.0,-5.261261261261261,5.095497645110856e-07
-6.0,-5.245245245245245,5.534100599826693e-07
-6.0,-5.2292292292292295,6.008935055292949e-07
-6.0,-5.213213213213214,6.522859010757472e-07
-6.0,-5.197197197197197,7.07894434650925e-07
-6.0,-5.181181181181181,7.68049187521127e-07
-6.0,-5.165165165165165,8.33104737666385e-07
-6.0,-5.1491491491491495,9.034418674485246e-07
-6.0,-5.133133133133134,9.79469381625451e-07
-6.0,-5.117117117117117,1.0616260421848922e-06
-6.0,-5.101101101101101,1.1503826268029725e-06
-6.0,-5.085085085085085,1.2462441180788822e-06
-6.0,-5.069069069069069,1.3497520310567888e-06
-6.0,-5.053053053053053,1.4614868869204275e-06
-6.0,-5.037037037037037,1.582070841134866e-06
-6.0,-5.021021021021021,1.7121704747140468e-06
-6.0,-5.005005005005005,1.8524997577117829e-06
-6.0,-4.988988988988989,2.00382319446922e-06
-6.0,-4.972972972972973,2.166959160602185e-06
-6.0,-4.956956956956957,2.3427834421789176e-06
-6.0,-4.940940940940941,2.532232988021983e-06
-6.0,-4.924924924924925,2.7363098865674164e-06
-6.0,-4.908908908908909,2.9560855792311848e-06
-6.0,-4.892892892892893,3.1927053227655513e-06
-6.0,-4.876876876876877,3.4473929136384115e-06
-6.0,-4.8608608608608606,3.7214556880358338e-06
-6.0,-4.844844844844845,4.016289811671557e-06
-6.0,-4.828828828828829,4.333385874189029e-06
-6.0,-4.812812812812813,4.6743348035589244e-06
-6.0,-4.796796796796797,5.040834116510164e-06
-6.0,-4.7807807807807805,5.434694521684319e-06
-6.0,-4.764764764764765,5.8578468928703114e-06
-6.0,-4.748748748748749,6.3123496303617165e-06
-6.0,-4.732732732732733,6.800396429177719e-06
-6.0,-4.716716716716716,7.324324473604951e-06
-6.0,-4.7007007007007005,7.886623078247594e-06
-6.0,-4.684684684684685,8.489942796517904e-06
-6.0,-4.668668668668669,9.137105018257353e-06
-6.0,-4.652652652652653,9.831112078950998e-06
-6.0,-4.636636636636636,1.057515790378042e-05
-6.0,-4.62062062062062,1.1372639210556707e-05
-6.0,-4.604604604604605,1.2227167296379324e-05
-6.0,-4.588588588588589,1.3142580433681835e-05
-6.0,-4.5725725725725725,1.4122956902147997e-05
-6.0,-4.556556556556556,1.5172628683810828e-05
-6.0,-4.54054054054054,1.629619584948168e-05
-6.0,-4.524524524524525,1.749854166549498e-05
-6.0,-4.508508508508509,1.8784848450593106e-05
-6.0,-4.4924924924924925,2.016061421361756e-05
-6.0,-4.476476476476476,2.1631670103509648e-05
-6.0,-4.46046046046046,2.320419870395962e-05
-6.0,-4.444444444444445,2.4884753205870654e-05
-6.0,-4.428428428428429,2.6680277491622903e-05
-6.0,-4.412412412412412,2.8598127165934297e-05
-6.0,-4.396396396396396,3.064609156890549e-05
-6.0,-4.38038038038038,3.2832416807619215e-05
-6.0,-4.364364364364365,3.5165829843418435e-05
-6.0,-4.348348348348349,3.7655563672725836e-05
-6.0,-4.332332332332332,4.0311383639975244e-05
-6.0,-4.316316316316316,4.314361492190665e-05
-6.0,-4.3003003003003,4.616317122312037e-05
-6.0,-4.2842842842842845,4.938158472339788e-05
-6.0,-4.268268268268269,5.281103731785906e-05
-6.0,-4.252252252252252,5.6464393191553216e-05
-6.0,-4.236236236236236,6.0355232770548585e-05
-6.0,-4.22022022022022,6.449788809200384e-05
-6.0,-4.2042042042042045,6.890747963606337e-05
-6.0,-4.188188188188189,7.35999546627072e-05
-6.0,-4.172172172172172,7.859212709691777e-05
-6.0,-4.156156156156156,8.390171900566506e-05
-6.0,-4.14014014014014,8.954740371029066e-05
-6.0,-4.124124124124124,9.554885057784689e-05
-6.0,-4.108108108108109,0.00010192677153483863
-6.0,-4.092092092092092,0.00010870296934661607
-6.0,-4.076076076076076,0.00011590038770534743
-6.0,-4.06006006006006,0.00012354316316909002
-6.0,-4.044044044044044,0.00013165667899393634
-6.0,-4.028028028028028,0.00014026762090055327
-6.0,-4.012012012012012,0.00014940403481564782
-6.0,-3.9959959959959956,0.00015909538662797298
-6.0,-3.97997997997998,0.00016937262399740452
-6.0,-3.9639639639639643,0.00018026824025443037
-6.0,-3.947947947947948,0.0001918163404259951
-6.0,-3.931931931931932,0.00020405270942212101
-6.0,-3.9159159159159156,0.00021701488241603008
-6.0,-3.8998998998999,0.0002307422174485778
-6.0,-3.8838838838838843,0.0002452759702857838
-6.0,-3.8678678678678677,0.0002606593715559466
-6.0,-3.851851851851852,0.0002769377061903987
-6.0,-3.8358358358358355,0.00029415839518929783
-6.0,-3.81981981981982,0.0003123710797309468
-6.0,-3.8038038038038042,0.0003316277076400961
-6.0,-3.7877877877877877,0.0003519826222273127
-6.0,-3.771771771771772,0.00037349265350798797
-6.0,-3.7557557557557555,0.00039621721180577954
-6.0,-3.73973973973974,0.0004202183837412112
-6.0,-3.723723723723724,0.0004455610306019523
-6.0,-3.7077077077077076,0.00047231288908670174
-6.0,-3.691691691691692,0.0005005446744098628
-6.0,-3.6756756756756754,0.0005303301857491461
-6.0,-3.65965965965966,0.0005617464140128823
-6.0,-3.643643643643644,0.0005948736518983164
-6.0,-3.6276276276276276,0.0006297956062062155
-6.0,-3.611611611611612,0.0006665995123710483
-6.0,-3.5955955955955954,0.0007053762511595827
-6.0,-3.5795795795795797,0.0007462204674839886
-6.0,-3.563563563563563,0.000789230691268681
-6.0,-3.5475475475475475,0.0008345094603027439
-6.0,-3.531531531531532,0.0008821634450023901
-6.0,-3.5155155155155153,0.0009323035749999749
-6.0,-3.4994994994994997,0.000985045167468061
-6.0,-3.483483483483483,0.0010405080570787012
-6.0,-3.4674674674674675,0.0010988167274893494
-6.0,-3.451451451451452,0.0011601004442380865
-6.0,-3.4354354354354353,0.001224493388921532
-6.0,-3.4194194194194196,0.001292134794519495
-6.0,-3.403403403403403,0.0013631690817207769
-6.0,-3.3873873873873874,0.0014377459960945279
-6.0,-3.3713713713713718,0.0015160207459416315
-6.0,-3.3553553553553552,0.0015981541406500572
-6.0,-3.3393393393393396,0.0016843127293677076
-6.0,-3.323323323323323,0.0017746689397955943
-6.0,-3.3073073073073074,0.0018694012168930718
-6.0,-3.2912912912912917,0.0019686941612760793
-6.0,-3.275275275275275,0.0020727386670778827
-6.0,-3.2592592592592595,0.002181732059030583
-6.0,-3.243243243243243,0.0022958782285143284
-6.0,-3.2272272272272273,0.0024153877683093534
-6.0,-3.2112112112112117,0.002540478105774748
-6.0,-3.195195195195195,0.0026713736341659254
-6.0,-3.1791791791791795,0.0028083058417912917
-6.0,-3.163163163163163,0.002951513438697034
-6.0,-3.1471471471471473,0.00310124248055712
-6.0,-3.1311311311311307,0.0032577464894344723
-6.0,-3.115115115115115,0.003421286571067399
-6.0,-3.0990990990990994,0.00359213152832459
-6.0,-3.083083083083083,0.0037705579704603994
-6.0,-3.067067067067067,0.003956850417791497
-6.0,-3.0510510510510507,0.004151301401405296
-6.0,-3.035035035035035,0.0043542115574998295
-6.0,-3.0190190190190194,0.004565889715945158
-6.0,-3.003003003003003,0.00478665298264605
-6.0,-2.986986986986987,0.005016826815276662
-6.0,-2.9709709709709706,0.005256745091949043
-6.0,-2.954954954954955,0.005506750172368316
-6.0,-2.9389389389389393,0.005767192951020094
-6.0,-2.9229229229229228,0.006038432901927597
-6.0,-2.906906906906907,0.006320838114509497
-6.0,-2.8908908908908906,0.006614785320063385
-6.0,-2.874874874874875,0.00692065990839366
-6.0,-2.8588588588588593,0.007238855934098782
-6.0,-2.8428428428428427,0.007569776112027846
-6.0,-2.826826826826827,0.00791383180141388
-6.0,-2.8108108108108105,0.00827144297818892
-6.0,-2.794794794794795,0.008643038194983878
-6.0,-2.778778778778779,0.009029054528316767
-6.0,-2.7627627627627627,0.009429937512472333
-6.0,-2.746746746746747,0.009846141059578338
-6.0,-2.7307307307307305,0.010278127365386554
-6.0,-2.714714714714715,0.010726366800269407
-6.0,-2.698698698698699,0.011191337784949483
-6.0,-2.6826826826826826,0.011673526650483962
-6.0,-2.666666666666667,0.012173427482034305
-6.0,-2.6506506506506504,0.012691541945960245
-6.0,-2.6346346346346348,0.013228379099786207
-6.0,-2.618618618618619,0.013784455184601167
-6.0,-2.6026026026026026,0.01436029339946417
-6.0,-2.586586586586587,0.014956423657402884
-6.0,-2.5705705705705704,0.015573382322608319
-6.0,-2.5545545545545547,0.01621171192844464
-6.0,-2.538538538538538,0.016871960875913562
-6.0,-2.5225225225225225,0.01755468311223068
-6.0,-2.506506506506507,0.018260437789195047
-6.0,-2.4904904904904903,0.018989788901054166
-6.0,-2.4744744744744747,0.019743304901592918
-6.0,-2.458458458458458,0.02052155830020088
-6.0,-2.4424424424424425,0.02132512523669915
-6.0,-2.426426426426427,0.022154585034739244
-6.0,-2.4104104104104103,0.023010519733615308
-6.0,-2.3943943943943946,0.023893513598364842
-6.0,-2.378378378378378,0.02480415260806703
-6.0,-2.3623623623623624,0.025743023922281713
-6.0,-2.3463463463463468,0.026710715325611662
-6.0,-2.33033033033033,0.02770781465040635
-6.0,-2.3143143143143146,0.028734909177666995
-6.0,-2.298298298298298,0.02979258501625428
-6.0,-2.2822822822822824,0.030881426460540227
-6.0,-2.2662662662662667,0.03200201532669286
-6.0,-2.25025025025025,0.033154930267824526
-6.0,-2.2342342342342345,0.03434074606828235
-6.0,-2.218218218218218,0.03556003291740741
-6.0,-2.2022022022022023,0.036813355663135
-6.0,-2.1861861861861867,0.03810127304586132
-6.0,-2.17017017017017,0.03942433691304904
-6.0,-2.1541541541541545,0.04078309141509677
-6.0,-2.138138138138138,0.04217807218305036
-6.0,-2.1221221221221223,0.04360980548878306
-6.0,-2.1061061061061057,0.04507880738832931
-6.0,-2.09009009009009,0.046585582849105134
-6.0,-2.0740740740740744,0.048130624861806845
-6.0,-2.058058058058058,0.04971441353782973
-6.0,-2.042042042042042,0.051337415193104585
-6.0,-2.0260260260260257,0.05300008141930451
-6.0,-2.01001001001001,0.05470284814342498
-6.0,-1.9939939939939944,0.056446134676798945
-6.0,-1.9779779779779778,0.058230342754656515
-6.0,-1.9619619619619622,0.060055855567394845
-6.0,-1.9459459459459456,0.06192303678477612
-6.0,-1.92992992992993,0.06383222957431854
-6.0,-1.9139139139139143,0.06578375561520153
-6.0,-1.8978978978978978,0.06777791410904943
-6.0,-1.881881881881882,0.06981498078900936
-6.0,-1.8658658658658656,0.07189520692858556
-6.0,-1.84984984984985,0.0740188183517332
-6.0,-1.8338338338338342,0.0761860144457641
-6.0,-1.8178178178178177,0.07839696717865147
-6.0,-1.801801801801802,0.08065182012236456
-6.0,-1.7857857857857855,0.08295068748390058
-6.0,-1.7697697697697699,0.08529365314571231
-6.0,-1.7537537537537542,0.08768076971726843
-6.0,-1.7377377377377377,0.09011205759950673
-6.0,-1.721721721721722,0.09258750406397176
-6.0,-1.7057057057057055,0.0951070623484522
-6.0,-1.6896896896896898,0.09767065077095029
-6.0,-1.6736736736736741,0.10027815186384038
-6.0,-1.6576576576576576,0.10292941153008113
-6.0,-1.641641641641642,0.10562423822336178
-6.0,-1.6256256256256254,0.10836240215407111
-6.0,-1.6096096096096097,0.11114363452297599
-6.0,-1.593593593593594,0.1139676267845054
-6.0,-1.5775775775775776,0.11683402994152456
-6.0,-1.561561561561562,0.11974245387348027
-6.0,-1.5455455455455454,0.12269246669978906
-6.0,-1.5295295295295297,0.12568359418031722
-6.0,-1.5135135135135132,0.12871531915479192
-6.0,-1.4974974974974975,0.13178708102294878
-6.0,-1.4814814814814818,0.13489827526720238
-6.0,-1.4654654654654653,0.138048253019586
-6.0,-1.4494494494494496,0.14123632067467512
-6.0,-1.433433433433433,0.1444617395501681
-6.0,-1.4174174174174174,0.14772372559674682
-6.0,-1.4014014014014018,0.1510214491587987
-6.0,-1.3853853853853852,0.15435403478751933
-6.0,-1.3693693693693696,0.1577205611078608
-6.0,-1.353353353353353,0.1611200607407298
-6.0,-1.3373373373373374,0.16455152028176506
-6.0,-1.3213213213213217,0.16801388033796416
-6.0,-1.3053053053053052,0.1715060356233421
-6.0,-1.2892892892892895,0.17502683511473316
-6.0,-1.273273273273273,0.1785750822687645
-6.0,-1.2572572572572573,0.1821495353009343
-6.0,-1.2412412412412417,0.1857489075276494
-6.0,-1.2252252252252251,0.18937186777197118
-6.0,-1.2092092092092095,0.1930170408337278
-6.0,-1.193193193193193,0.1966830080245502
-6.0,-1.1771771771771773,0.20036830776827763
-6.0,-1.1611611611611616,0.2040714362670835
-6.0,-1.145145145145145,0.20779084823354996
-6.0,-1.1291291291291294,0.21152495768881613
-6.0,-1.113113113113113,0.2152721388268085
-6.0,-1.0970970970970972,0.21903072694443967
-6.0,-1.0810810810810807,0.22279901943755276
-6.0,-1.065065065065065,0.2265752768622573
-6.0,-1.0490490490490494,0.23035772406119137
-6.0,-1.0330330330330328,0.234144551354113
-6.0,-1.0170170170170172,0.2379339157921042
-6.0,-1.0010010010010006,0.24172394247454937
-6.0,-0.984984984984985,0.24551272592791457
-6.0,-0.9689689689689693,0.24929833154524458
-6.0,-0.9529529529529528,0.25307879708515374
-6.0,-0.9369369369369371,0.2568521342289736
-6.0,-0.9209209209209206,0.26061633019459507
-6.0,-0.9049049049049049,0.2643693494054116
-6.0,-0.8888888888888893,0.26810913521266416
-6.0,-0.8728728728728727,0.2718336116693527
-6.0,-0.8568568568568571,0.27554068535377446
-6.0,-0.8408408408408405,0.2792282472406268
-6.0,-0.8248248248248249,0.2828941746175003
-6.0,-0.8088088088088092,0.28653633304448317
-6.0,-0.7927927927927927,0.2901525783544816
-6.0,-0.776776776776777,0.2937407586917664
-6.0,-0.7607607607607605,0.29729871658615326
-6.0,-0.7447447447447448,0.30082429106012326
-6.0,-0.7287287287287292,0.3043153197661095
-6.0,-0.7127127127127126,0.3077696411510757
-6.0,-0.696696696696697,0.31118509664544036
-6.0,-0.6806806806806804,0.31455953287331917
-6.0,-0.6646646646646648,0.3178908038809821
-6.0,-0.6486486486486491,0.3211767733803638
-6.0,-0.6326326326326326,0.3244153170043941
-6.0,-0.6166166166166169,0.3276043245708685
-6.0,-0.6006006006006004,0.33074170235152733
-6.0,-0.5845845845845847,0.3338253753429626
-6.0,-0.5685685685685691,0.3368532895359473
-6.0,-0.5525525525525525,0.3398234141797384
-6.0,-0.5365365365365369,0.3427337440378902
-6.0,-0.5205205205205203,0.34558230163209597
-6.0,-0.5045045045045047,0.34836713947056164
-6.0,-0.48848848848848814,0.3510863422574192
-6.0,-0.4724724724724725,0.35373802907968366
-6.0,-0.4564564564564568,0.3563203555682769
-6.0,-0.4404404404404403,0.358831516029652
-6.0,-0.42442442442442463,0.36126974554458113
-6.0,-0.4084084084084081,0.36363332203070353
-6.0,-0.39239239239239243,0.36592056826546443
-6.0,-0.3763763763763768,0.3681298538661281
-6.0,-0.36036036036036023,0.3702595972235976
-6.0,-0.3443443443443446,0.37230826738683453
-6.0,-0.32832832832832803,0.37427438589474327
-6.0,-0.3123123123123124,0.376156528552451
-6.0,-0.2962962962962967,0.37795332714900276
-6.0,-0.2802802802802802,0.379663471113572
-6.0,-0.2642642642642645,0.3812857091073826
-6.0,-0.24824824824824798,0.3828188505486392
-6.0,-0.23223223223223233,0.38426176706786397
-6.0,-0.21621621621621667,0.3856133938911521
-6.0,-0.20020020020020013,0.3868727311489735
-6.0,-0.18418418418418447,0.3880388451082689
-6.0,-0.16816816816816793,0.3891108693257179
-6.0,-0.15215215215215228,0.39008800572018276
-6.0,-0.13613613613613662,0.3909695255624742
-6.0,-0.12012012012012008,0.3917547703807183
-6.0,-0.10410410410410442,0.39244315277975206
-6.0,-0.08808808808808788,0.39303415717312107
-6.0,-0.07207207207207222,0.3935273404264017
-6.0,-0.05605605605605568,0.39392233241072583
-6.0,-0.040040040040040026,0.3942188364655388
-6.0,-0.02402402402402437,0.3944166297697833
-6.0,-0.008008008008007828,0.39451556362085705
-6.0,0.008008008008008716,0.39451556362085705
-6.0,0.02402402402402437,0.3944166297697833
-6.0,0.040040040040040026,0.3942188364655388
-6.0,0.05605605605605568,0.39392233241072583
-6.0,0.07207207207207134,0.39352734042640175
-6.0,0.08808808808808877,0.393034157173121
-6.0,0.10410410410410442,0.39244315277975206
-6.0,0.12012012012012008,0.3917547703807183
-6.0,0.13613613613613573,0.39096952556247433
-6.0,0.1521521521521514,0.3900880057201828
-6.0,0.16816816816816882,0.3891108693257178
-6.0,0.18418418418418447,0.3880388451082689
-6.0,0.20020020020020013,0.3868727311489735
-6.0,0.21621621621621578,0.3856133938911522
-6.0,0.23223223223223144,0.384261767067864
-6.0,0.24824824824824887,0.3828188505486391
-6.0,0.2642642642642645,0.3812857091073826
-6.0,0.2802802802802802,0.379663471113572
-6.0,0.29629629629629584,0.37795332714900287
-6.0,0.3123123123123115,0.3761565285524511
-6.0,0.3283283283283289,0.37427438589474316
-6.0,0.3443443443443446,0.37230826738683453
-6.0,0.36036036036036023,0.3702595972235976
-6.0,0.3763763763763759,0.3681298538661283
-6.0,0.39239239239239154,0.36592056826546454
-6.0,0.408408408408409,0.3636333220307034
-6.0,0.42442442442442463,0.36126974554458113
-6.0,0.4404404404404403,0.358831516029652
-6.0,0.45645645645645594,0.356320355568277
-6.0,0.4724724724724716,0.35373802907968377
-6.0,0.488488488488489,0.3510863422574191
-6.0,0.5045045045045047,0.34836713947056164
-6.0,0.5205205205205203,0.34558230163209597
-6.0,0.536536536536536,0.34273374403789036
-6.0,0.5525525525525516,0.3398234141797386
-6.0,0.5685685685685691,0.3368532895359473
-6.0,0.5845845845845847,0.3338253753429626
-6.0,0.6006006006006004,0.33074170235152733
-6.0,0.616616616616616,0.32760432457086863
-6.0,0.6326326326326317,0.32441531700439424
-6.0,0.6486486486486491,0.3211767733803638
-6.0,0.6646646646646648,0.3178908038809821
-6.0,0.6806806806806804,0.31455953287331917
-6.0,0.6966966966966961,0.31118509664544053
-6.0,0.7127127127127117,0.30776964115107586
-6.0,0.7287287287287292,0.3043153197661095
-6.0,0.7447447447447448,0.30082429106012326
-6.0,0.7607607607607605,0.29729871658615326
-6.0,0.7767767767767761,0.2937407586917666
-6.0,0.7927927927927936,0.2901525783544814
-6.0,0.8088088088088092,0.28653633304448317
-6.0,0.8248248248248249,0.2828941746175003
-6.0,0.8408408408408405,0.2792282472406268
-6.0,0.8568568568568562,0.2755406853537747
-6.0,0.8728728728728736,0.2718336116693526
-6.0,0.8888888888888893,0.26810913521266416
-6.0,0.9049049049049049,0.2643693494054116
-6.0,0.9209209209209206,0.26061633019459507
-6.0,0.9369369369369362,0.25685213422897385
-6.0,0.9529529529529537,0.2530787970851535
-6.0,0.9689689689689693,0.24929833154524458
-6.0,0.984984984984985,0.24551272592791457
-6.0,1.0010010010010006,0.24172394247454937
-6.0,1.0170170170170163,0.23793391579210446
-6.0,1.0330330330330337,0.23414455135411277
-6.0,1.0490490490490494,0.23035772406119137
-6.0,1.065065065065065,0.2265752768622573
-6.0,1.0810810810810807,0.22279901943755276
-6.0,1.0970970970970964,0.2190307269444399
-6.0,1.1131131131131138,0.2152721388268083
-6.0,1.1291291291291294,0.21152495768881613
-6.0,1.145145145145145,0.20779084823354996
-6.0,1.1611611611611607,0.2040714362670837
-6.0,1.1771771771771764,0.20036830776827785
-6.0,1.1931931931931938,0.19668300802454997
-6.0,1.2092092092092095,0.1930170408337278
-6.0,1.2252252252252251,0.18937186777197118
-6.0,1.2412412412412408,0.1857489075276496
-6.0,1.2572572572572565,0.18214953530093453
-6.0,1.2732732732732739,0.1785750822687643
-6.0,1.2892892892892895,0.17502683511473316
-6.0,1.3053053053053052,0.1715060356233421
-6.0,1.3213213213213209,0.16801388033796438
-6.0,1.3373373373373365,0.16455152028176526
-6.0,1.353353353353354,0.1611200607407296
-6.0,1.3693693693693696,0.1577205611078608
-6.0,1.3853853853853852,0.15435403478751933
-6.0,1.401401401401401,0.1510214491587989
-6.0,1.4174174174174166,0.14772372559674699
-6.0,1.433433433433434,0.14446173955016794
-6.0,1.4494494494494496,0.14123632067467512
-6.0,1.4654654654654653,0.138048253019586
-6.0,1.481481481481481,0.13489827526720255
-6.0,1.4974974974974966,0.13178708102294898
-6.0,1.513513513513514,0.12871531915479179
-6.0,1.5295295295295297,0.12568359418031722
-6.0,1.5455455455455454,0.12269246669978906
-6.0,1.561561561561561,0.11974245387348043
-6.0,1.5775775775775767,0.1168340299415247
